    #index           Reference          Calculated         Polynomials          Dispersion    Electrostatics (Permanent + Induced)    
       256     -2.02800000e+00     -1.04334691e+00      4.51680815e+00     -2.83560593e+00                         -2.72454912e+00    
       257     -2.94500000e+00     -2.48807665e+00      1.17562009e+00     -1.94121456e+00                         -1.72248218e+00    
       258     -3.54200000e+00     -2.26642912e+00      3.63224197e+00     -2.68033565e+00                         -3.21833543e+00    
       259      4.32410000e+01      2.02792307e+01      2.76952836e+01     -2.73143424e+00                         -4.68461867e+00    
       260     -4.46800000e+00     -3.75767377e+00      1.38455541e-01     -1.74043170e+00                         -2.15569760e+00    
       261      9.10000000e-02     -8.46377655e-01      5.12193943e+00     -3.02178202e+00                         -2.94653507e+00    
       262     -2.32300000e+00     -1.70393733e+00      4.70513486e+00     -2.54540942e+00                         -3.86366277e+00    
       263     -1.10900000e+00     -1.09118409e+00      8.53671406e+00     -3.97132953e+00                         -5.65656862e+00    
       264     -4.16000000e-01     -2.76302824e-01      1.82176650e+00     -1.23692464e+00                         -8.61144685e-01    
       265     -5.70000000e-01     -5.44177017e-01      1.42847658e+00     -1.10572736e+00                         -8.66926243e-01    
       266     -1.86000000e-01     -4.90296373e-02      2.05133508e+00     -1.27783704e+00                         -8.22527670e-01    
       267     -1.53000000e-01     -1.23213455e-01      2.07968611e+00     -1.30004941e+00                         -9.02850148e-01    
       268     -6.66000000e-01     -8.79067020e-01      1.11388168e+00     -1.14581824e+00                         -8.47130457e-01    
       269     -5.80000000e-01     -6.44641672e-01      1.11420479e+00     -1.02319433e+00                         -7.35652127e-01    
       270     -3.58000000e-01     -3.50230203e-01      1.79759193e+00     -1.26802946e+00                         -8.79792675e-01    
       271     -8.21000000e-01     -1.04988175e+00      7.33589107e-01     -1.00691454e+00                         -7.76556315e-01    
       272      2.74000000e-01      5.05978683e-01      3.08890323e+00     -1.57116102e+00                         -1.01176353e+00    
       273     -4.27000000e-01     -4.18679306e-01      1.50294387e+00     -1.18833407e+00                         -7.33289115e-01    
       274     -1.09300000e+00     -1.78748944e+00     -1.40312774e-01     -8.99846413e-01                         -7.47330251e-01    
       275     -6.09000000e-01     -6.71879208e-01      1.16876566e+00     -1.01201466e+00                         -8.28630201e-01    
       276     -3.79000000e-01     -2.63778100e-01      1.69317509e+00     -1.17854894e+00                         -7.78404244e-01    
       277     -5.79000000e-01     -5.31771820e-01      1.47857570e+00     -1.15525230e+00                         -8.55095223e-01    
       278     -7.04000000e-01     -6.69230556e-01      1.10736461e+00     -1.02502997e+00                         -7.51565196e-01    
       279     -7.41000000e-01     -1.38033657e+00      4.40092009e-01     -1.11391426e+00                         -7.06514323e-01    
       280     -3.90000000e-01     -5.37135010e-01      1.59070614e+00     -1.25708502e+00                         -8.70756132e-01    
       281     -2.18000000e-01     -5.56592410e-02      2.13416327e+00     -1.31289486e+00                         -8.76927652e-01    
       282     -3.27000000e-01     -1.48212949e-01      1.87729665e+00     -1.19797282e+00                         -8.27536774e-01    
       283      2.00000000e-03      6.63802217e-02      2.28906534e+00     -1.34790713e+00                         -8.74777989e-01    
       284     -4.99000000e-01     -5.44787837e-01      1.38369416e+00     -1.08882653e+00                         -8.39655469e-01    
       285     -2.76000000e-01     -2.95370752e-01      1.74525483e+00     -1.19679885e+00                         -8.43826732e-01    
       286     -6.25000000e-01     -5.91559020e-01      1.06365875e+00     -9.97329944e-01                         -6.57887825e-01    
       287     -4.16000000e-01     -2.66050542e-01      1.64675947e+00     -1.19099721e+00                         -7.21812803e-01    
       288     -1.06400000e+00     -1.49790105e+00      3.43675894e-01     -1.04451426e+00                         -7.97062688e-01    
       289     -7.65000000e-01     -9.74258229e-01      6.23877360e-01     -9.20599543e-01                         -6.77536046e-01    
       290     -9.04000000e-01     -1.05762302e+00      6.27053619e-01     -8.97477137e-01                         -7.87199503e-01    
       291     -8.11000000e-01     -8.77287256e-01      7.00349328e-01     -8.70506882e-01                         -7.07129702e-01    
       292     -8.00000000e-01     -8.11385737e-01      1.10251823e+00     -1.08288291e+00                         -8.31021055e-01    
       293     -5.36000000e-01     -4.97947837e-01      1.26979030e+00     -1.00634064e+00                         -7.61397494e-01    
       294     -6.45000000e-01     -6.53501402e-01      1.14532085e+00     -1.02283100e+00                         -7.75991253e-01    
       295     -7.52000000e-01     -9.69967288e-01      7.88966261e-01     -1.00758252e+00                         -7.51351025e-01    
       296     -6.90000000e-01     -6.60393226e-01      1.02745148e+00     -1.01771130e+00                         -6.70133409e-01    
       297     -8.79000000e-01     -7.43936733e-01      9.92458094e-01     -1.04411920e+00                         -6.92275629e-01    
       298      2.53000000e-01      5.19523482e-01      2.88896159e+00     -1.44705115e+00                         -9.22386958e-01    
       299     -6.45000000e-01     -3.76993972e+00     -2.19553159e+00     -1.12636886e+00                         -4.48039276e-01    
       300      1.16300000e+00      1.24152545e+00      4.02415476e+00     -1.82088298e+00                         -9.61746327e-01    
       301     -9.39000000e-01     -1.12119027e+00      7.34831860e-01     -1.07695298e+00                         -7.79069153e-01    
       302     -9.31000000e-01     -9.97015713e-01      8.42312695e-01     -1.00676441e+00                         -8.32563994e-01    
       303     -3.32000000e-01     -3.69854664e-01      1.70940730e+00     -1.21075494e+00                         -8.68507021e-01    
       304     -2.85000000e-01     -3.91347304e-01      1.79313616e+00     -1.37169988e+00                         -8.12783588e-01    
       305     -9.57000000e-01     -1.37903423e+00      8.83018036e-01     -1.29530050e+00                         -9.66751762e-01    
       306     -4.65000000e-01     -9.71396531e-01      1.15760191e+00     -1.29546649e+00                         -8.33531944e-01    
       307      5.31000000e-01      8.26080419e-01      3.77401246e+00     -1.87731493e+00                         -1.07061712e+00    
       308     -4.28000000e-01     -3.93972486e-01      1.54232504e+00     -1.11565314e+00                         -8.20644391e-01    
       309     -7.50000000e-02     -9.77245944e-02      2.19706510e+00     -1.42925450e+00                         -8.65535188e-01    
       310     -1.07900000e+00     -1.26750100e+00      6.15394533e-02     -6.73793354e-01                         -6.55247103e-01    
       311     -5.42000000e-01     -5.83790944e-01      1.32995934e+00     -1.13331754e+00                         -7.80432746e-01    
       312     -3.24000000e-01     -3.19235259e-01      1.76747650e+00     -1.19280645e+00                         -8.93905313e-01    
       313     -4.16000000e-01     -2.79989433e-01      1.83590894e+00     -1.21451987e+00                         -9.01378500e-01    
       314      8.46000000e-01      1.16731000e+00      3.88874260e+00     -1.75034921e+00                         -9.71083393e-01    
       315     -7.90000000e-02     -1.96226555e-01      2.19100354e+00     -1.41881932e+00                         -9.68410776e-01    
       316     -6.82000000e-01     -1.22930375e+00      5.83286293e-01     -1.11395856e+00                         -6.98631490e-01    
       317     -7.46000000e-01     -8.79964507e-01      5.68029922e-01     -8.94003099e-01                         -5.53991329e-01    
       318     -8.14000000e-01     -1.47917354e+00      3.02713160e-01     -1.04071334e+00                         -7.41173352e-01    
       319     -9.00000000e-01     -7.54622217e-01      9.21700585e-01     -9.91703993e-01                         -6.84618809e-01    
       320     -4.71000000e-01     -5.69322410e-01      1.34363760e+00     -1.18779785e+00                         -7.25162162e-01    
       321     -8.57000000e-01     -1.45535912e+00     -5.08632779e-03     -7.71643072e-01                         -6.78629717e-01    
       322     -2.84000000e-01     -3.57735873e-03      1.92600434e+00     -1.33592148e+00                         -5.93660220e-01    
       323      2.96000000e-01      8.56910551e-03      2.59092029e+00     -1.58215651e+00                         -1.00019467e+00    
       324      5.26000000e-01     -6.62033582e-01      2.00394515e+00     -1.73300011e+00                         -9.32978622e-01    
       325     -6.47000000e-01     -5.79032494e-01      1.24731243e+00     -1.01778149e+00                         -8.08563433e-01    
       326     -7.49000000e-01     -7.77330100e-01      9.85584840e-01     -1.05328380e+00                         -7.09631144e-01    
       327     -9.88000000e-01     -1.16316207e+00      4.53849614e-01     -9.13046129e-01                         -7.03965552e-01    
       328     -8.90000000e-01     -8.23712083e-01      1.27483094e+00     -1.15884155e+00                         -9.39701477e-01    
       329      4.12000000e-01      6.22694583e-01      3.60279544e+00     -1.86880157e+00                         -1.11129928e+00    
       330     -7.38000000e-01     -8.42003814e-01      6.57651128e-01     -8.91250331e-01                         -6.08404611e-01    
       331     -4.04000000e-01     -4.05573869e-01      1.31973920e+00     -1.08631633e+00                         -6.38996738e-01    
       332     -7.36000000e-01     -7.94390172e-01      1.17341291e+00     -1.16993335e+00                         -7.97869729e-01    
       333     -1.09900000e+00     -1.87159575e+00     -3.37489263e-01     -8.11162221e-01                         -7.22944267e-01    
       334     -1.20900000e+00     -1.48899824e+00      1.70799495e-01     -8.98615560e-01                         -7.61182177e-01    
